Date,Region,Temperature_Max_F,Temperature_Min_F,Precipitation_Inches,Wind_Speed_Max_MPH,Storm_Flag,Heatwave_Flag,Freeze_Flag
2024-07-17,Birmingham,65.0,49.1,0.0,6.2,0,0,0
2024-07-17,Montgomery,44.8,38.4,0.09,12.4,0,0,0
2024-07-17,Mobile,101.8,82.0,0.05,21.6,0,1,0
2024-07-17,Huntsville,85.6,79.5,0.0,11.5,0,0,0
2024-07-17,Rural North,83.4,72.6,0.06,10.0,0,0,0
2024-07-17,Rural South,79.4,63.1,0.12,14.5,0,0,0
2024-07-18,Birmingham,96.4,77.8,0.05,9.8,0,1,0
2024-07-18,Montgomery,88.7,69.7,0.44,10.4,0,0,0
2024-07-18,Mobile,83.3,64.7,0.13,14.9,0,0,0
2024-07-18,Huntsville,75.2,66.3,0.02,6.1,0,0,0
2024-07-18,Rural North,62.8,55.0,0.07,12.7,0,0,0
2024-07-18,Rural South,84.7,79.4,0.12,2.1,0,0,0
2024-07-19,Birmingham,64.0,56.8,0.47,12.7,0,0,0
2024-07-19,Montgomery,71.5,54.0,0.43,13.7,0,0,0
2024-07-19,Mobile,84.7,71.9,0.26,7.6,0,0,0
2024-07-19,Huntsville,75.2,70.0,0.22,19.0,0,0,0
2024-07-19,Rural North,74.8,59.4,0.17,22.9,0,0,0
2024-07-19,Rural South,97.3,81.2,0.18,7.1,0,1,0
2024-07-20,Birmingham,113.1,98.9,0.05,11.2,0,1,0
2024-07-20,Montgomery,72.5,62.1,0.39,6.6,0,0,0
2024-07-20,Mobile,84.8,78.1,0.09,6.3,0,0,0
2024-07-20,Huntsville,103.3,84.9,0.2,6.3,0,1,0
2024-07-20,Rural North,76.4,60.1,0.17,13.9,0,0,0
2024-07-20,Rural South,91.4,81.2,0.16,15.5,0,0,0
2024-07-21,Birmingham,64.3,50.9,0.06,13.6,0,0,0
2024-07-21,Montgomery,92.3,75.5,0.0,14.4,0,0,0
2024-07-21,Mobile,65.7,60.5,0.34,12.7,0,0,0
2024-07-21,Huntsville,87.5,81.5,0.26,11.6,0,0,0
2024-07-21,Rural North,55.1,39.3,0.38,18.7,0,0,0
2024-07-21,Rural South,87.7,80.2,0.02,16.9,0,0,0
2024-07-22,Birmingham,61.5,49.6,0.07,3.5,0,0,0
2024-07-22,Montgomery,81.9,71.0,0.09,9.9,0,0,0
2024-07-22,Mobile,107.2,89.2,0.09,8.7,0,1,0
2024-07-22,Huntsville,96.8,89.1,0.18,11.5,0,1,0
2024-07-22,Rural North,86.0,76.2,0.34,13.2,0,0,0
2024-07-22,Rural South,95.6,77.7,0.08,14.8,0,1,0
2024-07-23,Birmingham,67.6,52.1,0.02,2.7,0,0,0
2024-07-23,Montgomery,73.1,62.8,0.6,2.2,0,0,0
2024-07-23,Mobile,63.9,51.3,0.01,9.0,0,0,0
2024-07-23,Huntsville,76.7,66.8,0.13,12.3,0,0,0
2024-07-23,Rural North,67.2,49.2,0.43,5.6,0,0,0
2024-07-23,Rural South,82.9,63.7,0.27,10.0,0,0,0
2024-07-24,Birmingham,95.2,81.8,0.03,9.4,0,1,0
2024-07-24,Montgomery,89.3,69.7,0.39,8.6,0,0,0
2024-07-24,Mobile,91.5,85.9,0.29,8.1,0,0,0
2024-07-24,Huntsville,79.8,74.6,0.33,10.1,0,0,0
2024-07-24,Rural North,67.3,60.4,0.01,7.6,0,0,0
2024-07-24,Rural South,82.1,71.0,0.25,11.7,0,0,0
2024-07-25,Birmingham,93.0,84.0,0.32,12.8,0,0,0
2024-07-25,Montgomery,74.6,55.8,0.07,7.1,0,0,0
2024-07-25,Mobile,80.8,70.6,0.12,14.3,0,0,0
2024-07-25,Huntsville,79.1,72.4,0.37,9.2,0,0,0
2024-07-25,Rural North,83.8,78.2,0.02,11.6,0,0,0
2024-07-25,Rural South,58.3,38.8,0.26,0.3,0,0,0
2024-07-26,Birmingham,115.3,100.0,0.22,17.0,0,1,0
2024-07-26,Montgomery,84.7,71.4,0.02,12.9,0,0,0
2024-07-26,Mobile,85.5,78.7,0.02,17.5,0,0,0
2024-07-26,Huntsville,46.6,31.1,0.4,20.1,0,0,1
2024-07-26,Rural North,80.7,68.9,0.04,8.7,0,0,0
2024-07-26,Rural South,85.8,69.7,0.48,9.1,0,0,0
2024-07-27,Birmingham,61.3,52.4,0.15,5.4,0,0,0
2024-07-27,Montgomery,99.1,92.0,0.06,14.0,0,1,0
2024-07-27,Mobile,76.0,60.2,0.03,9.6,0,0,0
2024-07-27,Huntsville,86.9,71.7,0.19,9.5,0,0,0
2024-07-27,Rural North,59.2,49.7,0.08,15.3,0,0,0
2024-07-27,Rural South,65.2,46.0,0.63,12.1,0,0,0
2024-07-28,Birmingham,63.1,55.4,0.15,7.6,0,0,0
2024-07-28,Montgomery,72.7,54.7,0.09,7.6,0,0,0
2024-07-28,Mobile,86.3,77.1,0.13,11.0,0,0,0
2024-07-28,Huntsville,64.3,50.3,0.82,12.9,0,0,0
2024-07-28,Rural North,80.6,69.6,0.05,10.7,0,0,0
2024-07-28,Rural South,86.6,69.5,0.44,14.6,0,0,0
2024-07-29,Birmingham,108.0,101.3,0.02,3.1,0,1,0
2024-07-29,Montgomery,64.8,56.8,0.07,20.3,0,0,0
2024-07-29,Mobile,67.7,48.1,0.22,20.0,0,0,0
2024-07-29,Huntsville,71.4,56.2,0.17,10.0,0,0,0
2024-07-29,Rural North,60.3,47.4,0.51,18.0,0,0,0
2024-07-29,Rural South,70.2,64.8,0.08,6.8,0,0,0
2024-07-30,Birmingham,72.6,54.9,0.17,13.4,0,0,0
2024-07-30,Montgomery,76.4,61.1,0.05,9.0,0,0,0
2024-07-30,Mobile,73.1,64.5,0.08,2.5,0,0,0
2024-07-30,Huntsville,90.7,72.5,0.15,8.9,0,0,0
2024-07-30,Rural North,63.9,56.8,0.01,16.0,0,0,0
2024-07-30,Rural South,60.7,49.3,0.16,3.3,0,0,0
2024-07-31,Birmingham,108.5,90.7,0.41,11.0,0,1,0
2024-07-31,Montgomery,94.1,74.7,0.16,2.7,0,0,0
2024-07-31,Mobile,96.4,89.4,0.04,12.3,0,1,0
2024-07-31,Huntsville,77.1,60.1,0.05,9.4,0,0,0
2024-07-31,Rural North,66.7,56.0,0.13,12.1,0,0,0
2024-07-31,Rural South,99.4,81.6,0.17,2.5,0,1,0
2024-08-01,Birmingham,76.7,57.3,0.0,25.1,1,0,0
2024-08-01,Montgomery,77.2,59.6,0.54,5.4,0,0,0
2024-08-01,Mobile,106.9,89.2,0.22,5.7,0,1,0
2024-08-01,Huntsville,78.0,64.7,0.14,11.0,0,0,0
2024-08-01,Rural North,105.2,97.9,0.29,14.6,0,1,0
2024-08-01,Rural South,62.4,43.8,0.38,12.1,0,0,0
2024-08-02,Birmingham,89.9,76.6,0.03,1.3,0,0,0
2024-08-02,Montgomery,71.4,53.1,0.06,11.8,0,0,0
2024-08-02,Mobile,103.3,88.5,0.14,3.7,0,1,0
2024-08-02,Huntsville,74.0,61.7,0.49,6.2,0,0,0
2024-08-02,Rural North,97.1,92.0,0.08,7.2,0,1,0
2024-08-02,Rural South,89.0,81.0,0.45,7.9,0,0,0
2024-08-03,Birmingham,99.7,89.5,0.07,10.5,0,1,0
2024-08-03,Montgomery,84.4,77.1,0.21,5.7,0,0,0
2024-08-03,Mobile,76.2,69.1,0.13,5.5,0,0,0
2024-08-03,Huntsville,77.2,60.7,0.03,12.4,0,0,0
2024-08-03,Rural North,60.7,52.9,0.07,5.2,0,0,0
2024-08-03,Rural South,84.1,67.8,0.12,17.2,0,0,0
2024-08-04,Birmingham,96.1,80.7,0.13,7.2,0,1,0
2024-08-04,Montgomery,87.4,75.5,0.48,6.0,0,0,0
2024-08-04,Mobile,83.2,68.5,0.63,16.8,0,0,0
2024-08-04,Huntsville,77.8,67.8,0.07,12.8,0,0,0
2024-08-04,Rural North,96.5,80.0,0.17,24.1,0,1,0
2024-08-04,Rural South,71.1,58.6,0.1,12.0,0,0,0
2024-08-05,Birmingham,93.3,75.4,0.1,6.6,0,0,0
2024-08-05,Montgomery,64.8,51.3,0.1,12.8,0,0,0
2024-08-05,Mobile,76.1,65.2,0.15,10.3,0,0,0
2024-08-05,Huntsville,60.0,50.5,0.09,10.1,0,0,0
2024-08-05,Rural North,91.0,85.2,0.12,5.9,0,0,0
2024-08-05,Rural South,73.6,68.6,0.01,11.5,0,0,0
2024-08-06,Birmingham,65.7,57.6,0.01,11.5,0,0,0
2024-08-06,Montgomery,67.3,58.8,0.13,10.4,0,0,0
2024-08-06,Mobile,80.2,72.7,0.19,8.0,0,0,0
2024-08-06,Huntsville,91.4,76.1,0.16,7.1,0,0,0
2024-08-06,Rural North,54.7,41.3,0.02,4.6,0,0,0
2024-08-06,Rural South,82.6,66.7,0.28,6.6,0,0,0
2024-08-07,Birmingham,97.3,86.9,0.3,14.0,0,1,0
2024-08-07,Montgomery,69.5,63.9,0.43,4.7,0,0,0
2024-08-07,Mobile,87.4,77.5,0.42,11.1,0,0,0
2024-08-07,Huntsville,100.7,87.8,0.0,11.3,0,1,0
2024-08-07,Rural North,104.2,84.6,0.19,9.9,0,1,0
2024-08-07,Rural South,88.1,71.5,0.36,11.4,0,0,0
2024-08-08,Birmingham,84.8,69.2,0.03,18.8,0,0,0
2024-08-08,Montgomery,76.2,69.3,0.11,5.6,0,0,0
2024-08-08,Mobile,81.7,72.6,0.53,10.8,0,0,0
2024-08-08,Huntsville,80.4,72.9,0.08,6.1,0,0,0
2024-08-08,Rural North,62.4,47.1,0.22,0.4,0,0,0
2024-08-08,Rural South,54.1,43.8,0.04,11.3,0,0,0
2024-08-09,Birmingham,77.2,63.7,0.15,7.2,0,0,0
2024-08-09,Montgomery,60.3,48.4,0.67,14.3,0,0,0
2024-08-09,Mobile,67.8,61.5,0.03,0.2,0,0,0
2024-08-09,Huntsville,86.7,67.7,0.16,10.7,0,0,0
2024-08-09,Rural North,87.3,74.0,0.54,9.9,0,0,0
2024-08-09,Rural South,81.1,72.6,0.14,16.6,0,0,0
2024-08-10,Birmingham,93.7,76.0,0.13,14.5,0,0,0
2024-08-10,Montgomery,72.3,60.9,0.33,10.0,0,0,0
2024-08-10,Mobile,73.9,65.0,0.22,10.5,0,0,0
2024-08-10,Huntsville,96.6,85.9,0.18,15.3,0,1,0
2024-08-10,Rural North,97.3,90.3,0.04,10.7,0,1,0
2024-08-10,Rural South,76.0,59.3,0.48,12.8,0,0,0
2024-08-11,Birmingham,44.6,33.9,0.14,7.0,0,0,0
2024-08-11,Montgomery,91.4,79.2,0.0,8.3,0,0,0
2024-08-11,Mobile,62.4,45.9,0.31,3.9,0,0,0
2024-08-11,Huntsville,71.7,61.2,0.17,14.1,0,0,0
2024-08-11,Rural North,92.0,76.4,0.25,9.8,0,0,0
2024-08-11,Rural South,81.1,73.1,0.02,12.0,0,0,0
2024-08-12,Birmingham,89.0,81.6,0.33,16.3,0,0,0
2024-08-12,Montgomery,73.2,59.7,0.14,7.6,0,0,0
2024-08-12,Mobile,86.7,69.2,0.0,21.5,0,0,0
2024-08-12,Huntsville,97.8,84.6,0.89,8.0,0,1,0
2024-08-12,Rural North,80.4,67.9,0.14,11.9,0,0,0
2024-08-12,Rural South,75.9,67.2,0.89,8.8,0,0,0
2024-08-13,Birmingham,79.9,62.4,0.09,9.3,0,0,0
2024-08-13,Montgomery,73.5,56.5,0.06,0.6,0,0,0
2024-08-13,Mobile,74.9,64.1,0.1,12.8,0,0,0
2024-08-13,Huntsville,67.7,58.7,0.03,11.7,0,0,0
2024-08-13,Rural North,77.3,63.0,0.18,4.5,0,0,0
2024-08-13,Rural South,91.7,74.8,0.45,16.4,0,0,0
2024-08-14,Birmingham,86.9,78.1,0.28,10.4,0,0,0
2024-08-14,Montgomery,93.4,86.6,0.1,18.3,0,0,0
2024-08-14,Mobile,98.2,92.9,0.05,12.7,0,1,0
2024-08-14,Huntsville,84.9,71.2,0.68,7.8,0,0,0
2024-08-14,Rural North,83.4,76.4,0.07,12.4,0,0,0
2024-08-14,Rural South,62.0,43.4,0.09,7.7,0,0,0
2024-08-15,Birmingham,93.5,73.8,0.14,3.7,0,0,0
2024-08-15,Montgomery,76.6,70.3,0.29,9.9,0,0,0
2024-08-15,Mobile,83.4,76.8,0.43,2.5,0,0,0
2024-08-15,Huntsville,68.7,61.2,0.07,8.8,0,0,0
2024-08-15,Rural North,89.3,78.0,0.24,6.1,0,0,0
2024-08-15,Rural South,75.4,60.9,0.03,5.5,0,0,0
2024-08-16,Birmingham,65.0,56.3,0.24,10.5,0,0,0
2024-08-16,Montgomery,56.2,42.2,0.05,17.1,0,0,0
2024-08-16,Mobile,60.2,51.7,0.34,11.5,0,0,0
2024-08-16,Huntsville,58.1,40.0,0.42,6.2,0,0,0
2024-08-16,Rural North,69.8,57.5,0.13,6.5,0,0,0
2024-08-16,Rural South,68.8,53.7,0.03,9.4,0,0,0
2024-08-17,Birmingham,69.7,56.0,0.37,12.5,0,0,0
2024-08-17,Montgomery,89.4,80.6,0.22,6.3,0,0,0
2024-08-17,Mobile,77.2,59.9,0.03,12.1,0,0,0
2024-08-17,Huntsville,64.7,55.1,0.08,13.8,0,0,0
2024-08-17,Rural North,94.2,86.8,0.37,16.3,0,0,0
2024-08-17,Rural South,63.4,55.7,0.04,4.6,0,0,0
2024-08-18,Birmingham,45.5,34.3,0.1,11.9,0,0,0
2024-08-18,Montgomery,71.7,62.1,0.64,11.2,0,0,0
2024-08-18,Mobile,63.6,51.0,0.36,9.7,0,0,0
2024-08-18,Huntsville,89.7,71.0,0.16,0.6,0,0,0
2024-08-18,Rural North,87.2,73.3,0.02,12.2,0,0,0
2024-08-18,Rural South,95.5,84.4,0.21,9.2,0,1,0
2024-08-19,Birmingham,84.9,72.0,0.05,8.8,0,0,0
2024-08-19,Montgomery,78.1,65.2,0.06,4.3,0,0,0
2024-08-19,Mobile,80.2,66.6,0.41,10.3,0,0,0
2024-08-19,Huntsville,69.3,57.1,0.25,22.8,0,0,0
2024-08-19,Rural North,82.3,72.5,0.45,0.9,0,0,0
2024-08-19,Rural South,85.3,75.5,0.16,3.2,0,0,0
2024-08-20,Birmingham,39.2,27.4,0.12,17.8,0,0,1
2024-08-20,Montgomery,63.9,45.0,0.75,8.7,0,0,0
2024-08-20,Mobile,44.7,33.6,0.05,2.1,0,0,0
2024-08-20,Huntsville,106.1,99.7,0.13,12.7,0,1,0
2024-08-20,Rural North,75.3,59.3,0.51,8.5,0,0,0
2024-08-20,Rural South,75.9,67.1,0.14,12.5,0,0,0
2024-08-21,Birmingham,60.7,45.3,0.27,5.5,0,0,0
2024-08-21,Montgomery,77.7,71.5,0.47,10.5,0,0,0
2024-08-21,Mobile,74.7,59.4,0.47,10.8,0,0,0
2024-08-21,Huntsville,69.0,62.8,0.02,8.4,0,0,0
2024-08-21,Rural North,82.8,74.3,0.01,5.8,0,0,0
2024-08-21,Rural South,84.0,65.8,0.13,13.0,0,0,0
2024-08-22,Birmingham,85.5,69.3,0.08,13.3,0,0,0
2024-08-22,Montgomery,88.6,75.9,0.75,9.1,0,0,0
2024-08-22,Mobile,93.0,85.8,0.05,9.3,0,0,0
2024-08-22,Huntsville,91.0,78.6,0.21,12.0,0,0,0
2024-08-22,Rural North,56.5,38.6,0.36,12.5,0,0,0
2024-08-22,Rural South,77.1,68.6,0.0,9.8,0,0,0
2024-08-23,Birmingham,89.0,78.5,0.02,12.7,0,0,0
2024-08-23,Montgomery,101.8,89.5,1.0,16.0,0,1,0
2024-08-23,Mobile,42.3,34.0,0.09,9.7,0,0,0
2024-08-23,Huntsville,58.8,47.7,0.06,12.7,0,0,0
2024-08-23,Rural North,82.8,77.0,0.13,20.1,0,0,0
2024-08-23,Rural South,99.3,93.8,0.13,12.1,0,1,0
2024-08-24,Birmingham,96.4,85.6,0.22,17.8,0,1,0
2024-08-24,Montgomery,82.8,72.9,0.1,9.0,0,0,0
2024-08-24,Mobile,67.9,56.4,0.21,16.7,0,0,0
2024-08-24,Huntsville,30.7,17.9,0.23,11.9,0,0,1
2024-08-24,Rural North,62.5,48.7,0.09,8.3,0,0,0
2024-08-24,Rural South,85.8,77.4,0.18,10.0,0,0,0
2024-08-25,Birmingham,73.6,58.9,0.07,15.9,0,0,0
2024-08-25,Montgomery,75.9,59.3,0.16,3.0,0,0,0
2024-08-25,Mobile,72.4,55.0,0.55,14.1,0,0,0
2024-08-25,Huntsville,90.0,71.8,0.02,9.0,0,0,0
2024-08-25,Rural North,94.1,83.4,0.09,13.0,0,0,0
2024-08-25,Rural South,77.5,62.3,0.13,15.2,0,0,0
2024-08-26,Birmingham,94.3,82.0,0.06,7.4,0,0,0
2024-08-26,Montgomery,83.3,76.0,0.28,11.7,0,0,0
2024-08-26,Mobile,97.4,87.5,0.25,5.0,0,1,0
2024-08-26,Huntsville,81.9,76.4,0.01,13.4,0,0,0
2024-08-26,Rural North,87.0,77.4,0.09,5.3,0,0,0
2024-08-26,Rural South,60.6,46.3,0.18,2.9,0,0,0
2024-08-27,Birmingham,86.9,76.4,0.49,12.9,0,0,0
2024-08-27,Montgomery,71.4,58.8,0.06,9.1,0,0,0
2024-08-27,Mobile,110.1,92.1,0.06,9.2,0,1,0
2024-08-27,Huntsville,71.4,55.6,0.09,4.4,0,0,0
2024-08-27,Rural North,72.9,57.3,0.0,3.1,0,0,0
2024-08-27,Rural South,90.3,70.5,0.06,11.5,0,0,0
2024-08-28,Birmingham,69.5,61.0,0.22,12.6,0,0,0
2024-08-28,Montgomery,94.7,78.4,0.01,8.5,0,0,0
2024-08-28,Mobile,55.2,40.3,0.02,2.0,0,0,0
2024-08-28,Huntsville,91.2,85.0,0.03,8.7,0,0,0
2024-08-28,Rural North,54.5,49.3,0.06,16.1,0,0,0
2024-08-28,Rural South,98.6,83.9,0.0,11.2,0,1,0
2024-08-29,Birmingham,73.0,61.1,0.07,8.1,0,0,0
2024-08-29,Montgomery,59.5,44.0,0.11,11.3,0,0,0
2024-08-29,Mobile,100.7,85.2,0.02,4.7,0,1,0
2024-08-29,Huntsville,85.2,75.1,0.14,13.9,0,0,0
2024-08-29,Rural North,74.1,55.6,0.17,8.2,0,0,0
2024-08-29,Rural South,94.8,77.8,0.02,12.5,0,0,0
2024-08-30,Birmingham,69.8,58.0,0.0,15.8,0,0,0
2024-08-30,Montgomery,51.7,39.5,0.42,8.9,0,0,0
2024-08-30,Mobile,73.0,63.5,0.06,17.7,0,0,0
2024-08-30,Huntsville,57.8,45.6,0.07,16.5,0,0,0
2024-08-30,Rural North,73.2,62.3,0.34,10.2,0,0,0
2024-08-30,Rural South,74.6,62.7,0.7,3.2,0,0,0
2024-08-31,Birmingham,81.0,73.0,0.16,16.4,0,0,0
2024-08-31,Montgomery,68.9,59.5,0.33,22.1,0,0,0
2024-08-31,Mobile,64.4,54.4,0.48,1.6,0,0,0
2024-08-31,Huntsville,71.3,62.8,0.24,10.9,0,0,0
2024-08-31,Rural North,128.0,120.2,0.37,4.1,0,1,0
2024-08-31,Rural South,80.4,70.2,0.18,18.4,0,0,0
2024-09-01,Birmingham,78.5,72.1,0.52,4.9,0,0,0
2024-09-01,Montgomery,69.4,55.7,0.05,2.9,0,0,0
2024-09-01,Mobile,89.0,71.5,0.04,8.5,0,0,0
2024-09-01,Huntsville,67.1,52.1,0.28,2.0,0,0,0
2024-09-01,Rural North,81.0,65.0,0.4,13.9,0,0,0
2024-09-01,Rural South,97.1,81.8,0.05,3.5,0,1,0
2024-09-02,Birmingham,83.0,75.6,0.02,12.1,0,0,0
2024-09-02,Montgomery,85.8,69.2,0.08,19.1,0,0,0
2024-09-02,Mobile,66.2,60.3,0.05,6.3,0,0,0
2024-09-02,Huntsville,59.2,49.4,0.04,14.3,0,0,0
2024-09-02,Rural North,121.1,101.5,0.13,1.1,0,1,0
2024-09-02,Rural South,81.8,63.3,0.08,19.5,0,0,0
2024-09-03,Birmingham,63.2,46.0,0.07,15.5,0,0,0
2024-09-03,Montgomery,84.4,75.7,0.08,13.7,0,0,0
2024-09-03,Mobile,69.2,58.8,0.99,12.2,0,0,0
2024-09-03,Huntsville,69.7,52.0,0.01,11.3,0,0,0
2024-09-03,Rural North,88.7,82.3,0.08,0.3,0,0,0
2024-09-03,Rural South,92.5,87.0,0.05,19.9,0,0,0
2024-09-04,Birmingham,74.1,66.9,0.31,18.2,0,0,0
2024-09-04,Montgomery,80.6,70.3,0.17,9.6,0,0,0
2024-09-04,Mobile,83.3,70.5,0.57,16.9,0,0,0
2024-09-04,Huntsville,85.3,65.9,0.16,8.4,0,0,0
2024-09-04,Rural North,76.1,62.4,0.06,3.2,0,0,0
2024-09-04,Rural South,81.7,73.1,0.08,14.2,0,0,0
2024-09-05,Birmingham,92.2,81.9,0.01,11.5,0,0,0
2024-09-05,Montgomery,68.3,51.9,0.5,14.1,0,0,0
2024-09-05,Mobile,90.6,79.7,0.2,7.0,0,0,0
2024-09-05,Huntsville,76.6,69.0,0.0,17.9,0,0,0
2024-09-05,Rural North,80.1,62.2,0.14,8.7,0,0,0
2024-09-05,Rural South,70.5,60.6,0.45,7.9,0,0,0
2024-09-06,Birmingham,64.0,55.5,1.11,9.8,1,0,0
2024-09-06,Montgomery,66.0,55.7,0.01,10.4,0,0,0
2024-09-06,Mobile,70.7,61.2,0.59,14.0,0,0,0
2024-09-06,Huntsville,70.7,62.7,0.03,7.8,0,0,0
2024-09-06,Rural North,90.2,84.8,0.05,5.8,0,0,0
2024-09-06,Rural South,77.9,61.7,0.25,9.4,0,0,0
2024-09-07,Birmingham,87.1,73.8,0.62,15.3,0,0,0
2024-09-07,Montgomery,104.1,96.2,0.32,7.4,0,1,0
2024-09-07,Mobile,65.5,46.0,0.42,15.8,0,0,0
2024-09-07,Huntsville,80.5,67.1,0.37,17.6,0,0,0
2024-09-07,Rural North,81.7,71.8,0.14,22.2,0,0,0
2024-09-07,Rural South,99.2,87.0,0.69,14.5,0,1,0
2024-09-08,Birmingham,80.0,61.9,0.15,11.4,0,0,0
2024-09-08,Montgomery,100.4,92.4,0.18,5.4,0,1,0
2024-09-08,Mobile,100.9,82.9,0.15,7.8,0,1,0
2024-09-08,Huntsville,68.3,52.4,0.01,10.9,0,0,0
2024-09-08,Rural North,62.7,52.5,0.15,10.4,0,0,0
2024-09-08,Rural South,90.7,82.3,0.02,4.5,0,0,0
2024-09-09,Birmingham,60.5,52.9,0.14,11.8,0,0,0
2024-09-09,Montgomery,101.9,84.3,0.01,23.2,0,1,0
2024-09-09,Mobile,74.0,62.7,0.01,6.5,0,0,0
2024-09-09,Huntsville,88.0,76.2,0.55,5.7,0,0,0
2024-09-09,Rural North,84.5,70.8,0.06,9.5,0,0,0
2024-09-09,Rural South,95.4,85.9,0.14,17.5,0,1,0
2024-09-10,Birmingham,80.2,71.5,0.2,9.1,0,0,0
2024-09-10,Montgomery,69.5,60.3,0.01,5.5,0,0,0
2024-09-10,Mobile,67.8,56.2,0.15,15.0,0,0,0
2024-09-10,Huntsville,82.9,76.3,0.16,21.1,0,0,0
2024-09-10,Rural North,70.3,53.0,0.08,16.1,0,0,0
2024-09-10,Rural South,77.2,63.5,0.16,7.3,0,0,0
2024-09-11,Birmingham,86.8,75.2,0.29,14.2,0,0,0
2024-09-11,Montgomery,80.4,72.5,0.23,3.8,0,0,0
2024-09-11,Mobile,95.8,87.2,0.48,6.8,0,1,0
2024-09-11,Huntsville,104.0,84.2,0.05,19.6,0,1,0
2024-09-11,Rural North,89.0,73.8,0.21,7.8,0,0,0
2024-09-11,Rural South,57.4,48.4,0.42,12.7,0,0,0
2024-09-12,Birmingham,76.1,68.7,0.23,4.5,0,0,0
2024-09-12,Montgomery,90.6,79.8,0.05,11.5,0,0,0
2024-09-12,Mobile,101.2,94.7,0.02,5.1,0,1,0
2024-09-12,Huntsville,69.1,57.6,0.45,9.9,0,0,0
2024-09-12,Rural North,58.5,46.2,0.19,15.7,0,0,0
2024-09-12,Rural South,91.9,77.0,0.21,5.9,0,0,0
2024-09-13,Birmingham,91.6,78.8,0.4,14.4,0,0,0
2024-09-13,Montgomery,48.6,39.3,0.03,9.6,0,0,0
2024-09-13,Mobile,85.9,71.5,0.06,11.7,0,0,0
2024-09-13,Huntsville,79.9,69.2,0.96,14.7,0,0,0
2024-09-13,Rural North,84.7,66.7,0.07,11.9,0,0,0
2024-09-13,Rural South,90.5,73.1,0.34,11.3,0,0,0
2024-09-14,Birmingham,80.8,70.7,0.04,5.6,0,0,0
2024-09-14,Montgomery,103.0,93.1,0.18,15.8,0,1,0
2024-09-14,Mobile,88.9,79.5,1.3,14.4,1,0,0
2024-09-14,Huntsville,85.1,65.4,0.37,12.4,0,0,0
2024-09-14,Rural North,88.5,81.9,0.17,12.2,0,0,0
2024-09-14,Rural South,77.6,59.5,0.08,0.3,0,0,0
2024-09-15,Birmingham,63.4,58.2,0.08,5.8,0,0,0
2024-09-15,Montgomery,60.3,54.9,0.03,21.0,0,0,0
2024-09-15,Mobile,97.7,84.7,0.17,7.8,0,1,0
2024-09-15,Huntsville,95.6,79.0,0.28,9.7,0,1,0
2024-09-15,Rural North,59.9,40.0,0.06,11.6,0,0,0
2024-09-15,Rural South,78.8,73.2,0.06,10.1,0,0,0
2024-09-16,Birmingham,93.1,83.1,0.06,16.7,0,0,0
2024-09-16,Montgomery,77.3,69.8,0.08,15.0,0,0,0
2024-09-16,Mobile,84.8,70.4,0.14,0.6,0,0,0
2024-09-16,Huntsville,86.8,80.8,0.16,6.0,0,0,0
2024-09-16,Rural North,60.8,44.9,0.09,8.1,0,0,0
2024-09-16,Rural South,108.6,91.2,0.04,9.4,0,1,0
2024-09-17,Birmingham,69.1,63.1,0.15,9.1,0,0,0
2024-09-17,Montgomery,62.7,55.4,0.21,11.6,0,0,0
2024-09-17,Mobile,87.0,71.0,0.01,8.8,0,0,0
2024-09-17,Huntsville,73.1,63.0,0.47,1.1,0,0,0
2024-09-17,Rural North,76.7,65.7,0.3,12.9,0,0,0
2024-09-17,Rural South,82.7,75.0,0.39,18.4,0,0,0
2024-09-18,Birmingham,107.3,87.6,0.59,3.5,0,1,0
2024-09-18,Montgomery,84.5,67.9,0.36,7.7,0,0,0
2024-09-18,Mobile,27.0,10.4,0.16,15.2,0,0,1
2024-09-18,Huntsville,65.1,53.5,0.5,8.8,0,0,0
2024-09-18,Rural North,79.2,73.0,0.47,3.1,0,0,0
2024-09-18,Rural South,76.8,63.9,0.54,16.8,0,0,0
2024-09-19,Birmingham,65.0,51.1,0.08,9.0,0,0,0
2024-09-19,Montgomery,90.0,74.9,0.25,8.7,0,0,0
2024-09-19,Mobile,92.7,73.3,0.06,17.2,0,0,0
2024-09-19,Huntsville,109.6,102.4,0.06,7.8,0,1,0
2024-09-19,Rural North,65.7,55.6,0.01,2.6,0,0,0
2024-09-19,Rural South,62.8,56.4,0.06,7.7,0,0,0
2024-09-20,Birmingham,72.1,65.2,0.25,8.0,0,0,0
2024-09-20,Montgomery,61.2,54.3,0.03,10.1,0,0,0
2024-09-20,Mobile,68.3,54.7,0.05,11.7,0,0,0
2024-09-20,Huntsville,80.0,62.8,0.58,13.0,0,0,0
2024-09-20,Rural North,53.0,45.9,0.13,0.8,0,0,0
2024-09-20,Rural South,71.8,65.1,0.17,17.2,0,0,0
2024-09-21,Birmingham,83.2,69.1,0.14,9.4,0,0,0
2024-09-21,Montgomery,91.6,79.3,0.17,1.3,0,0,0
2024-09-21,Mobile,81.1,74.8,0.11,2.6,0,0,0
2024-09-21,Huntsville,73.4,60.3,0.38,7.4,0,0,0
2024-09-21,Rural North,107.3,96.5,0.0,8.9,0,1,0
2024-09-21,Rural South,81.8,72.2,0.86,10.5,0,0,0
2024-09-22,Birmingham,96.8,77.8,0.33,15.9,0,1,0
