Ticket_ID,Region,Outage_ID,Opened_Time,Resolution_Time_Minutes,Closed_Time,Customer_Satisfaction_Score,Channel
6282,Mobile,2218,2023-02-23 10:07:00,20,2023-02-23 10:27:00,5,In-person
6283,Rural North,4578,2024-10-06 18:47:00,21,2024-10-06 19:08:00,2,Mobile App
6284,Montgomery,2425,2023-04-20 12:03:00,348,2023-04-20 17:51:00,2,Mobile App
6285,Rural North,4198,2023-01-21 03:39:00,2,2023-01-21 03:41:00,3,Call
6286,Rural North,2019,2024-03-09 23:09:00,208,2024-03-10 02:37:00,1,Website
6287,Rural North,3460,2023-12-16 05:32:00,36,2023-12-16 06:08:00,5,Call
6288,Mobile,1711,2024-05-11 20:48:00,197,2024-05-12 00:05:00,3,Call
6289,Rural South,4362,2024-09-27 03:34:00,7,2024-09-27 03:41:00,2,In-person
6290,Rural North,1507,2024-05-17 01:59:00,71,2024-05-17 03:10:00,1,In-person
6291,Birmingham,4527,2023-04-21 10:50:00,176,2023-04-21 13:46:00,2,Call
6292,Huntsville,3878,2024-09-04 09:43:00,55,2024-09-04 10:38:00,2,Call
6293,Birmingham,4426,2024-06-11 18:27:00,78,2024-06-11 19:45:00,1,In-person
6294,Mobile,1246,2024-02-08 12:38:00,250,2024-02-08 16:48:00,2,Mobile App
6295,Birmingham,4490,2023-08-23 06:30:00,86,2023-08-23 07:56:00,5,Call
6296,Rural North,2740,2024-10-22 05:18:00,4,2024-10-22 05:22:00,4,In-person
6297,Rural North,4091,2024-04-01 10:14:00,80,2024-04-01 11:34:00,1,Website
6298,Rural South,503,2023-11-13 12:43:00,34,2023-11-13 13:17:00,4,Call
6299,Rural South,1211,2024-09-14 21:05:00,24,2024-09-14 21:29:00,3,Call
6300,Birmingham,1808,2024-08-28 12:03:00,15,2024-08-28 12:18:00,5,In-person
6301,Rural North,2760,2024-12-16 21:14:00,8,2024-12-16 21:22:00,4,Website
6302,Rural South,1677,2024-08-31 16:21:00,213,2024-08-31 19:54:00,4,Call
6303,Rural North,349,2024-06-27 23:10:00,122,2024-06-28 01:12:00,4,Call
6304,Birmingham,3027,2023-12-10 19:13:00,165,2023-12-10 21:58:00,5,Website
6305,Mobile,2936,2024-11-22 11:20:00,297,2024-11-22 16:17:00,1,Call
6306,Rural South,2694,2024-01-09 11:23:00,4,2024-01-09 11:27:00,1,Mobile App
6307,Mobile,3910,2023-11-26 18:17:00,161,2023-11-26 20:58:00,1,Call
6308,Mobile,1444,2023-07-29 02:46:00,421,2023-07-29 09:47:00,5,Call
6309,Huntsville,4417,2023-09-09 14:40:00,82,2023-09-09 16:02:00,4,In-person
6310,Rural South,3290,2023-09-28 08:19:00,190,2023-09-28 11:29:00,2,Website
6311,Mobile,3869,2024-09-24 22:43:00,102,2024-09-25 00:25:00,5,Mobile App
6312,Rural North,2778,2024-06-19 11:21:00,127,2024-06-19 13:28:00,5,Website
6313,Mobile,3053,2024-10-05 08:58:00,57,2024-10-05 09:55:00,1,Website
6314,Huntsville,4386,2024-08-08 10:09:00,18,2024-08-08 10:27:00,3,Mobile App
6315,Rural North,3875,2023-08-27 18:45:00,20,2023-08-27 19:05:00,2,Call
6316,Birmingham,3265,2024-01-08 01:35:00,360,2024-01-08 07:35:00,2,Website
6317,Huntsville,4878,2023-06-16 07:34:00,71,2023-06-16 08:45:00,5,Mobile App
6318,Mobile,4439,2023-05-30 16:07:00,81,2023-05-30 17:28:00,2,In-person
6319,Rural South,208,2024-12-11 19:52:00,143,2024-12-11 22:15:00,1,Call
6320,Huntsville,3816,2023-09-19 06:51:00,497,2023-09-19 15:08:00,5,Call
6321,Rural North,1145,2023-06-02 23:08:00,0,2023-06-02 23:08:00,3,In-person
6322,Rural North,3510,2024-07-10 23:47:00,365,2024-07-11 05:52:00,2,In-person
6323,Rural South,82,2023-01-01 19:44:00,6,2023-01-01 19:50:00,4,In-person
6324,Mobile,4557,2024-04-22 14:55:00,51,2024-04-22 15:46:00,2,Call
6325,Rural North,3751,2024-12-29 10:16:00,46,2024-12-29 11:02:00,2,Mobile App
6326,Rural South,4396,2024-02-07 18:07:00,17,2024-02-07 18:24:00,2,In-person
6327,Mobile,718,2023-11-15 04:50:00,15,2023-11-15 05:05:00,2,Website
6328,Mobile,4809,2024-01-29 17:25:00,32,2024-01-29 17:57:00,1,Website
6329,Birmingham,4144,2023-07-16 02:56:00,37,2023-07-16 03:33:00,1,Website
6330,Birmingham,3682,2023-07-14 10:31:00,512,2023-07-14 19:03:00,5,Call
6331,Rural South,3989,2024-10-02 21:21:00,22,2024-10-02 21:43:00,1,Website
6332,Birmingham,2987,2023-05-23 06:27:00,189,2023-05-23 09:36:00,1,Website
6333,Rural South,3756,2023-11-12 23:13:00,72,2023-11-13 00:25:00,3,In-person
6334,Rural North,3396,2023-01-07 08:23:00,33,2023-01-07 08:56:00,1,In-person
6335,Birmingham,371,2024-01-19 22:34:00,315,2024-01-20 03:49:00,1,Call
6336,Birmingham,1311,2024-10-02 15:10:00,80,2024-10-02 16:30:00,4,Call
6337,Huntsville,54,2023-06-18 18:14:00,325,2023-06-18 23:39:00,1,Website
6338,Huntsville,1315,2023-10-04 02:03:00,281,2023-10-04 06:44:00,5,In-person
6339,Rural North,3217,2024-10-29 05:59:00,119,2024-10-29 07:58:00,3,In-person
6340,Birmingham,3667,2024-07-08 17:16:00,290,2024-07-08 22:06:00,1,Website
6341,Huntsville,2491,2024-06-06 19:29:00,75,2024-06-06 20:44:00,4,Website
6342,Montgomery,3805,2024-08-16 01:13:00,57,2024-08-16 02:10:00,2,Mobile App
6343,Montgomery,1067,2023-10-30 02:10:00,10,2023-10-30 02:20:00,5,In-person
6344,Montgomery,481,2023-11-14 03:55:00,119,2023-11-14 05:54:00,4,Website
6345,Rural South,4199,2024-07-15 01:59:00,6,2024-07-15 02:05:00,5,Mobile App
6346,Birmingham,3234,2024-01-13 06:33:00,0,2024-01-13 06:33:00,2,In-person
6347,Rural North,2432,2023-06-07 01:11:00,103,2023-06-07 02:54:00,3,In-person
6348,Rural North,2755,2024-03-13 03:38:00,20,2024-03-13 03:58:00,5,Website
6349,Montgomery,1239,2023-06-02 02:46:00,88,2023-06-02 04:14:00,1,In-person
6350,Huntsville,65,2024-12-25 17:00:00,153,2024-12-25 19:33:00,5,Website
6351,Mobile,3630,2024-07-23 08:29:00,85,2024-07-23 09:54:00,2,Call
6352,Rural South,4756,2024-07-10 07:30:00,139,2024-07-10 09:49:00,5,Call
6353,Huntsville,2525,2024-10-08 04:21:00,22,2024-10-08 04:43:00,2,Mobile App
6354,Huntsville,1417,2023-07-14 00:50:00,64,2023-07-14 01:54:00,4,Mobile App
6355,Montgomery,1597,2024-09-15 19:11:00,0,2024-09-15 19:11:00,5,In-person
6356,Huntsville,2950,2023-06-21 05:41:00,3,2023-06-21 05:44:00,5,Mobile App
6357,Montgomery,2228,2023-01-07 03:03:00,84,2023-01-07 04:27:00,4,Call
6358,Birmingham,4144,2024-12-01 11:40:00,47,2024-12-01 12:27:00,4,Website
6359,Birmingham,62,2023-02-10 05:36:00,17,2023-02-10 05:53:00,3,Mobile App
6360,Rural North,4554,2024-12-29 11:03:00,156,2024-12-29 13:39:00,5,Call
6361,Huntsville,4815,2024-08-27 03:14:00,166,2024-08-27 06:00:00,4,In-person
6362,Montgomery,4963,2023-10-31 02:45:00,1,2023-10-31 02:46:00,2,In-person
6363,Montgomery,256,2023-01-17 09:11:00,322,2023-01-17 14:33:00,3,Call
6364,Huntsville,4141,2024-07-19 21:43:00,84,2024-07-19 23:07:00,4,In-person
6365,Huntsville,3571,2023-07-25 00:50:00,29,2023-07-25 01:19:00,5,In-person
6366,Birmingham,157,2023-07-13 02:46:00,96,2023-07-13 04:22:00,2,In-person
6367,Mobile,3390,2024-05-19 13:16:00,440,2024-05-19 20:36:00,3,Call
6368,Birmingham,4009,2024-11-10 14:44:00,80,2024-11-10 16:04:00,1,Website
6369,Montgomery,4747,2023-03-07 16:07:00,66,2023-03-07 17:13:00,1,Mobile App
6370,Mobile,2681,2023-01-20 01:11:00,39,2023-01-20 01:50:00,3,Website
6371,Huntsville,3,2023-08-16 20:00:00,137,2023-08-16 22:17:00,4,Call
6372,Huntsville,3858,2024-02-18 19:32:00,30,2024-02-18 20:02:00,3,In-person
6373,Huntsville,4187,2024-03-06 20:46:00,25,2024-03-06 21:11:00,2,Call
6374,Rural South,698,2024-01-25 01:03:00,415,2024-01-25 07:58:00,4,Mobile App
6375,Rural North,2305,2023-07-15 12:17:00,175,2023-07-15 15:12:00,1,Call
6376,Rural North,4741,2024-05-01 12:13:00,66,2024-05-01 13:19:00,5,Call
6377,Mobile,959,2023-11-13 16:48:00,33,2023-11-13 17:21:00,2,Call
6378,Rural North,4114,2023-09-16 02:54:00,12,2023-09-16 03:06:00,3,Website
6379,Rural North,3570,2023-02-23 17:02:00,47,2023-02-23 17:49:00,3,Website
6380,Birmingham,380,2023-02-05 03:45:00,119,2023-02-05 05:44:00,3,Mobile App
6381,Huntsville,272,2024-09-12 19:57:00,64,2024-09-12 21:01:00,4,In-person
6382,Mobile,3480,2023-01-16 03:52:00,52,2023-01-16 04:44:00,2,Website
6383,Birmingham,1100,2023-04-28 00:16:00,122,2023-04-28 02:18:00,5,In-person
6384,Mobile,2156,2023-02-12 10:41:00,182,2023-02-12 13:43:00,2,In-person
6385,Huntsville,734,2023-07-25 17:55:00,41,2023-07-25 18:36:00,5,Call
6386,Mobile,2385,2023-12-24 01:24:00,143,2023-12-24 03:47:00,5,Mobile App
6387,Mobile,3054,2023-10-20 22:46:00,371,2023-10-21 04:57:00,1,Website
6388,Rural North,4839,2023-07-12 10:12:00,181,2023-07-12 13:13:00,4,Call
6389,Mobile,2116,2024-11-11 19:20:00,156,2024-11-11 21:56:00,1,Mobile App
6390,Rural North,2268,2024-12-10 12:08:00,26,2024-12-10 12:34:00,5,Website
6391,Rural North,4837,2023-05-14 02:16:00,148,2023-05-14 04:44:00,3,In-person
6392,Huntsville,1661,2023-03-29 12:16:00,51,2023-03-29 13:07:00,2,Mobile App
6393,Rural South,241,2023-06-11 12:59:00,76,2023-06-11 14:15:00,3,In-person
6394,Mobile,377,2023-10-17 23:12:00,252,2023-10-18 03:24:00,2,Mobile App
6395,Rural North,2227,2023-12-16 04:01:00,25,2023-12-16 04:26:00,4,Call
6396,Rural North,1861,2024-11-27 16:40:00,7,2024-11-27 16:47:00,5,Mobile App
6397,Montgomery,3111,2024-04-12 16:21:00,434,2024-04-12 23:35:00,4,Call
6398,Rural North,2989,2024-03-29 03:40:00,86,2024-03-29 05:06:00,1,In-person
6399,Rural North,2830,2023-07-01 01:39:00,5,2023-07-01 01:44:00,3,Mobile App
6400,Mobile,3806,2024-04-10 07:40:00,72,2024-04-10 08:52:00,4,Call
6401,Huntsville,916,2024-01-10 15:48:00,35,2024-01-10 16:23:00,3,Website
6402,Huntsville,3742,2023-04-05 14:26:00,0,2023-04-05 14:26:00,4,In-person
6403,Huntsville,3488,2024-11-01 03:03:00,107,2024-11-01 04:50:00,2,Mobile App
6404,Mobile,2656,2024-03-21 07:26:00,151,2024-03-21 09:57:00,3,Call
6405,Birmingham,4880,2023-03-23 12:15:00,101,2023-03-23 13:56:00,1,In-person
6406,Rural North,1240,2023-03-02 22:45:00,10,2023-03-02 22:55:00,4,Call
6407,Mobile,4789,2024-11-01 12:58:00,10,2024-11-01 13:08:00,1,Call
6408,Montgomery,3259,2024-10-05 04:47:00,318,2024-10-05 10:05:00,5,In-person
6409,Huntsville,2646,2023-12-21 01:44:00,138,2023-12-21 04:02:00,1,Call
6410,Mobile,4035,2023-04-03 20:15:00,242,2023-04-04 00:17:00,1,In-person
6411,Rural South,3877,2023-04-15 03:17:00,27,2023-04-15 03:44:00,5,Mobile App
6412,Rural South,3108,2024-07-10 16:24:00,47,2024-07-10 17:11:00,1,In-person
6413,Montgomery,1412,2024-11-23 05:10:00,16,2024-11-23 05:26:00,5,In-person
6414,Montgomery,2675,2024-11-06 21:55:00,28,2024-11-06 22:23:00,3,Website
6415,Montgomery,3128,2024-04-09 00:02:00,244,2024-04-09 04:06:00,1,Call
6416,Rural South,2090,2023-07-31 01:43:00,339,2023-07-31 07:22:00,4,Call
6417,Montgomery,1691,2023-02-20 01:09:00,61,2023-02-20 02:10:00,2,Mobile App
6418,Mobile,4641,2023-09-10 10:23:00,192,2023-09-10 13:35:00,5,Mobile App
6419,Rural South,793,2023-06-24 20:29:00,116,2023-06-24 22:25:00,2,In-person
6420,Birmingham,498,2024-12-06 22:32:00,50,2024-12-06 23:22:00,4,Call
6421,Mobile,3754,2024-09-16 19:33:00,223,2024-09-16 23:16:00,3,In-person
6422,Rural South,3228,2023-09-19 16:52:00,64,2023-09-19 17:56:00,4,Website
6423,Birmingham,3598,2024-11-12 00:16:00,44,2024-11-12 01:00:00,1,Call
6424,Birmingham,1407,2023-04-01 10:39:00,124,2023-04-01 12:43:00,1,Website
6425,Montgomery,1299,2023-09-13 05:20:00,55,2023-09-13 06:15:00,4,In-person
6426,Mobile,3742,2023-11-21 13:22:00,22,2023-11-21 13:44:00,4,Mobile App
6427,Rural South,3309,2023-12-09 18:47:00,123,2023-12-09 20:50:00,2,Website
6428,Rural North,4436,2024-04-12 23:28:00,26,2024-04-12 23:54:00,4,Call
6429,Rural North,1625,2024-09-18 03:53:00,8,2024-09-18 04:01:00,4,Mobile App
6430,Rural North,3042,2023-04-01 22:27:00,46,2023-04-01 23:13:00,3,Call
6431,Mobile,4939,2024-07-02 08:48:00,54,2024-07-02 09:42:00,5,Mobile App
6432,Birmingham,939,2023-01-10 09:00:00,105,2023-01-10 10:45:00,5,Mobile App
6433,Montgomery,3393,2024-01-20 03:59:00,216,2024-01-20 07:35:00,5,Website
6434,Rural North,3213,2024-09-27 02:57:00,130,2024-09-27 05:07:00,4,Mobile App
6435,Rural North,402,2023-12-22 22:43:00,119,2023-12-23 00:42:00,4,Call
6436,Huntsville,2162,2024-05-30 06:34:00,245,2024-05-30 10:39:00,1,Website
6437,Rural South,1760,2024-10-26 19:23:00,33,2024-10-26 19:56:00,1,Website
6438,Montgomery,3788,2023-03-21 19:15:00,130,2023-03-21 21:25:00,3,Mobile App
6439,Rural South,4469,2023-12-25 07:28:00,85,2023-12-25 08:53:00,1,Website
6440,Birmingham,1875,2023-06-05 14:17:00,146,2023-06-05 16:43:00,5,Mobile App
6441,Rural North,4045,2023-04-12 18:55:00,209,2023-04-12 22:24:00,5,Mobile App
6442,Rural North,3340,2023-07-25 00:10:00,152,2023-07-25 02:42:00,4,Mobile App
6443,Rural North,2435,2024-03-16 01:24:00,60,2024-03-16 02:24:00,4,Website
6444,Birmingham,398,2023-08-19 14:09:00,31,2023-08-19 14:40:00,4,Mobile App
6445,Huntsville,1168,2023-07-12 11:37:00,196,2023-07-12 14:53:00,2,In-person
6446,Rural South,4647,2023-02-25 17:40:00,243,2023-02-25 21:43:00,3,Call
6447,Mobile,3339,2024-08-23 23:23:00,131,2024-08-24 01:34:00,2,Website
6448,Rural North,435,2023-05-13 00:58:00,83,2023-05-13 02:21:00,2,Website
6449,Mobile,1519,2023-01-19 15:45:00,26,2023-01-19 16:11:00,1,Mobile App
6450,Birmingham,3232,2023-04-29 15:50:00,26,2023-04-29 16:16:00,1,Website
6451,Birmingham,213,2023-02-02 06:44:00,295,2023-02-02 11:39:00,3,Call
6452,Huntsville,1422,2023-06-12 17:47:00,16,2023-06-12 18:03:00,2,Website
6453,Huntsville,2620,2024-09-25 09:38:00,14,2024-09-25 09:52:00,3,Call
6454,Rural North,1178,2024-01-28 21:42:00,41,2024-01-28 22:23:00,5,Mobile App
6455,Montgomery,680,2024-03-09 06:13:00,549,2024-03-09 15:22:00,1,Call
6456,Huntsville,410,2024-08-09 16:11:00,76,2024-08-09 17:27:00,4,Website
6457,Montgomery,2559,2024-05-11 04:08:00,115,2024-05-11 06:03:00,1,Website
6458,Mobile,3548,2024-06-29 13:15:00,17,2024-06-29 13:32:00,2,Call
6459,Rural South,2967,2024-02-10 17:24:00,57,2024-02-10 18:21:00,2,In-person
6460,Montgomery,1974,2024-12-07 15:17:00,47,2024-12-07 16:04:00,5,Mobile App
6461,Rural North,395,2024-01-21 23:19:00,197,2024-01-22 02:36:00,5,Call
6462,Birmingham,4619,2023-01-30 21:15:00,13,2023-01-30 21:28:00,1,Call
6463,Huntsville,672,2023-05-06 15:13:00,4,2023-05-06 15:17:00,5,Website
6464,Rural North,1797,2023-06-04 04:29:00,569,2023-06-04 13:58:00,4,Website
6465,Rural South,3663,2024-04-08 00:04:00,86,2024-04-08 01:30:00,4,Call
6466,Birmingham,1233,2024-05-01 11:02:00,256,2024-05-01 15:18:00,4,Call
6467,Birmingham,3964,2023-12-24 10:16:00,128,2023-12-24 12:24:00,4,Mobile App
6468,Rural South,270,2024-09-19 16:23:00,28,2024-09-19 16:51:00,2,In-person
6469,Rural South,2106,2024-03-04 13:32:00,22,2024-03-04 13:54:00,3,In-person
6470,Mobile,142,2023-05-22 06:52:00,224,2023-05-22 10:36:00,4,Call
6471,Mobile,3321,2024-12-20 04:20:00,420,2024-12-20 11:20:00,3,Mobile App
6472,Mobile,1642,2024-04-30 15:12:00,106,2024-04-30 16:58:00,5,Call
6473,Rural North,383,2023-04-24 14:18:00,36,2023-04-24 14:54:00,2,Mobile App
6474,Rural South,848,2023-09-26 18:37:00,52,2023-09-26 19:29:00,4,Mobile App
6475,Huntsville,3212,2024-05-01 08:43:00,116,2024-05-01 10:39:00,1,Website
6476,Montgomery,4521,2024-04-23 11:38:00,295,2024-04-23 16:33:00,2,Website
6477,Huntsville,1595,2024-01-07 12:08:00,27,2024-01-07 12:35:00,2,Website
6478,Birmingham,4539,2024-12-01 15:51:00,18,2024-12-01 16:09:00,2,Call
6479,Rural North,2454,2024-03-23 10:14:00,165,2024-03-23 12:59:00,5,Website
6480,Mobile,2106,2023-09-29 22:06:00,52,2023-09-29 22:58:00,3,Mobile App
6481,Montgomery,4198,2024-08-21 06:21:00,101,2024-08-21 08:02:00,2,Website
6482,Birmingham,2763,2024-05-21 02:40:00,1,2024-05-21 02:41:00,2,In-person
6483,Huntsville,4223,2024-02-15 11:21:00,110,2024-02-15 13:11:00,1,Website
6484,Mobile,2440,2023-07-27 06:53:00,65,2023-07-27 07:58:00,1,Call
6485,Rural South,2479,2023-02-03 12:49:00,53,2023-02-03 13:42:00,1,In-person
6486,Rural South,106,2024-10-29 22:29:00,34,2024-10-29 23:03:00,1,In-person
6487,Montgomery,3362,2023-12-07 22:10:00,189,2023-12-08 01:19:00,1,Call
6488,Rural North,4775,2024-04-17 12:07:00,42,2024-04-17 12:49:00,4,In-person
6489,Birmingham,567,2023-09-21 05:01:00,18,2023-09-21 05:19:00,4,In-person
6490,Rural North,4559,2023-05-02 16:18:00,176,2023-05-02 19:14:00,2,Call
6491,Birmingham,2589,2023-04-23 08:32:00,93,2023-04-23 10:05:00,4,Mobile App
6492,Rural South,3007,2023-02-21 06:15:00,132,2023-02-21 08:27:00,2,Call
6493,Birmingham,4698,2023-01-29 15:47:00,292,2023-01-29 20:39:00,3,Website
6494,Rural South,3684,2024-10-27 15:58:00,26,2024-10-27 16:24:00,5,Mobile App
6495,Huntsville,601,2024-08-06 12:47:00,84,2024-08-06 14:11:00,4,In-person
6496,Rural North,1144,2024-12-16 10:29:00,204,2024-12-16 13:53:00,5,In-person
6497,Rural South,1870,2023-07-31 21:05:00,69,2023-07-31 22:14:00,1,In-person
6498,Rural North,3823,2024-11-10 16:44:00,287,2024-11-10 21:31:00,3,Mobile App
6499,Birmingham,465,2024-11-13 02:08:00,141,2024-11-13 04:29:00,4,In-person
6500,Rural South,1146,2023-11-14 16:23:00,35,2023-11-14 16:58:00,3,Website
6501,Huntsville,4657,2024-12-16 20:44:00,120,2024-12-16 22:44:00,1,In-person
6502,Rural South,4764,2024-07-30 21:52:00,43,2024-07-30 22:35:00,4,Mobile App
6503,Rural North,4646,2024-09-04 08:41:00,83,2024-09-04 10:04:00,1,In-person
6504,Montgomery,1988,2023-04-03 11:18:00,41,2023-04-03 11:59:00,4,Mobile App
6505,Montgomery,1929,2023-03-23 03:34:00,291,2023-03-23 08:25:00,1,Mobile App
6506,Rural North,3691,2023-06-01 21:30:00,194,2023-06-02 00:44:00,1,Website
6507,Huntsville,1383,2024-10-02 01:56:00,158,2024-10-02 04:34:00,4,Mobile App
6508,Montgomery,1754,2023-06-20 08:12:00,145,2023-06-20 10:37:00,3,In-person
6509,Birmingham,1505,2024-07-11 06:51:00,1,2024-07-11 06:52:00,4,Call
6510,Rural North,3688,2023-11-21 16:49:00,60,2023-11-21 17:49:00,4,Call
6511,Rural South,4882,2023-02-02 03:36:00,201,2023-02-02 06:57:00,4,Website
6512,Montgomery,3652,2023-08-30 03:07:00,343,2023-08-30 08:50:00,3,Call
6513,Birmingham,1777,2024-11-01 16:15:00,71,2024-11-01 17:26:00,3,In-person
6514,Montgomery,4953,2024-03-18 14:42:00,9,2024-03-18 14:51:00,2,Mobile App
6515,Mobile,1520,2023-12-03 07:49:00,54,2023-12-03 08:43:00,5,Website
6516,Montgomery,3609,2023-09-16 06:24:00,106,2023-09-16 08:10:00,3,Website
6517,Mobile,2873,2023-12-09 00:35:00,48,2023-12-09 01:23:00,2,Call
6518,Birmingham,4577,2024-12-02 08:42:00,192,2024-12-02 11:54:00,2,Website
6519,Birmingham,3240,2023-03-12 21:10:00,241,2023-03-13 01:11:00,5,Call
6520,Huntsville,1375,2023-07-24 19:45:00,4,2023-07-24 19:49:00,2,Call
6521,Rural South,842,2024-12-04 02:53:00,128,2024-12-04 05:01:00,5,In-person
6522,Huntsville,2510,2024-05-20 00:15:00,93,2024-05-20 01:48:00,1,Website
6523,Birmingham,4790,2023-12-21 02:04:00,2,2023-12-21 02:06:00,1,In-person
6524,Rural North,1903,2024-10-21 12:34:00,179,2024-10-21 15:33:00,4,Mobile App
6525,Rural North,2340,2024-01-01 17:02:00,46,2024-01-01 17:48:00,2,Website
6526,Huntsville,669,2024-08-20 01:36:00,166,2024-08-20 04:22:00,4,Call
6527,Mobile,3804,2023-06-06 01:10:00,9,2023-06-06 01:19:00,4,Call
6528,Montgomery,2494,2023-02-07 18:21:00,5,2023-02-07 18:26:00,1,Website
6529,Huntsville,4545,2024-12-21 16:24:00,47,2024-12-21 17:11:00,4,Call
6530,Mobile,2621,2024-05-16 21:32:00,32,2024-05-16 22:04:00,5,Call
6531,Birmingham,2288,2023-07-24 03:34:00,70,2023-07-24 04:44:00,1,Call
6532,Birmingham,3559,2024-09-26 23:49:00,37,2024-09-27 00:26:00,1,Website
6533,Rural North,3824,2024-06-10 14:39:00,257,2024-06-10 18:56:00,3,In-person
6534,Rural North,3916,2024-02-27 04:51:00,195,2024-02-27 08:06:00,5,In-person
6535,Rural North,2314,2023-03-07 00:14:00,18,2023-03-07 00:32:00,2,In-person
6536,Montgomery,2515,2024-08-29 06:29:00,46,2024-08-29 07:15:00,1,Website
6537,Birmingham,669,2024-10-08 14:43:00,37,2024-10-08 15:20:00,1,Mobile App
6538,Mobile,1243,2023-10-22 01:13:00,24,2023-10-22 01:37:00,5,Call
6539,Mobile,1409,2023-02-13 13:02:00,104,2023-02-13 14:46:00,4,In-person
6540,Mobile,1327,2024-07-26 13:17:00,3,2024-07-26 13:20:00,4,In-person
6541,Montgomery,630,2024-08-24 22:04:00,41,2024-08-24 22:45:00,5,Website
6542,Montgomery,3928,2023-05-06 15:14:00,303,2023-05-06 20:17:00,2,Website
6543,Birmingham,896,2023-04-30 22:47:00,52,2023-04-30 23:39:00,2,Call
6544,Huntsville,4591,2023-10-25 11:52:00,11,2023-10-25 12:03:00,1,In-person
6545,Rural North,4449,2023-08-28 16:54:00,136,2023-08-28 19:10:00,1,In-person
6546,Rural South,3794,2023-02-15 12:47:00,354,2023-02-15 18:41:00,2,Mobile App
6547,Montgomery,378,2023-06-03 00:24:00,347,2023-06-03 06:11:00,2,Website
6548,Montgomery,4238,2024-05-17 19:39:00,123,2024-05-17 21:42:00,2,Website
6549,Rural North,4815,2024-01-02 13:41:00,16,2024-01-02 13:57:00,5,In-person
6550,Montgomery,3379,2023-08-21 16:46:00,84,2023-08-21 18:10:00,4,In-person
6551,Montgomery,31,2023-11-07 08:29:00,120,2023-11-07 10:29:00,3,Call
6552,Montgomery,3159,2023-09-02 11:34:00,405,2023-09-02 18:19:00,3,In-person
6553,Montgomery,2396,2024-02-13 10:20:00,200,2024-02-13 13:40:00,1,In-person
6554,Montgomery,4126,2024-06-30 09:12:00,122,2024-06-30 11:14:00,3,Call
6555,Rural North,3528,2024-04-30 16:37:00,43,2024-04-30 17:20:00,4,Mobile App
6556,Montgomery,3885,2024-02-26 07:12:00,34,2024-02-26 07:46:00,2,Call
6557,Birmingham,483,2024-11-22 22:05:00,58,2024-11-22 23:03:00,4,In-person
6558,Rural South,1086,2023-10-15 05:57:00,35,2023-10-15 06:32:00,4,In-person
6559,Rural North,2407,2024-02-09 15:48:00,12,2024-02-09 16:00:00,1,In-person
6560,Montgomery,494,2023-09-12 04:44:00,145,2023-09-12 07:09:00,3,In-person
6561,Montgomery,971,2024-05-06 19:33:00,175,2024-05-06 22:28:00,5,Mobile App
6562,Huntsville,53,2024-10-10 18:18:00,162,2024-10-10 21:00:00,3,Website
6563,Mobile,1914,2024-02-17 13:26:00,34,2024-02-17 14:00:00,2,Website
6564,Birmingham,4684,2024-03-31 06:57:00,62,2024-03-31 07:59:00,2,Website
6565,Mobile,2766,2024-03-06 19:47:00,46,2024-03-06 20:33:00,4,In-person
6566,Mobile,3924,2023-09-04 17:24:00,20,2023-09-04 17:44:00,4,Mobile App
6567,Rural North,1442,2023-02-18 22:37:00,128,2023-02-19 00:45:00,4,In-person
6568,Huntsville,2298,2023-03-17 08:50:00,34,2023-03-17 09:24:00,4,Website
6569,Huntsville,3544,2023-06-29 23:51:00,12,2023-06-30 00:03:00,2,Call
6570,Mobile,3119,2024-12-11 04:38:00,331,2024-12-11 10:09:00,2,In-person
6571,Montgomery,1701,2024-09-15 12:25:00,538,2024-09-15 21:23:00,4,Call
6572,Birmingham,3899,2023-10-04 17:13:00,22,2023-10-04 17:35:00,5,In-person
6573,Montgomery,413,2024-02-14 01:57:00,25,2024-02-14 02:22:00,2,Call
6574,Mobile,1625,2023-08-23 07:12:00,7,2023-08-23 07:19:00,1,Mobile App
6575,Montgomery,3930,2024-07-27 16:14:00,43,2024-07-27 16:57:00,2,In-person
6576,Rural South,3695,2024-12-23 00:03:00,225,2024-12-23 03:48:00,2,Website
6577,Huntsville,2506,2024-01-30 18:44:00,47,2024-01-30 19:31:00,1,Call
6578,Birmingham,4818,2023-09-25 12:45:00,109,2023-09-25 14:34:00,3,Website
6579,Rural South,4696,2024-02-22 10:17:00,16,2024-02-22 10:33:00,2,Call
6580,Montgomery,2903,2024-04-27 11:56:00,49,2024-04-27 12:45:00,4,Call
6581,Birmingham,4336,2023-06-04 20:46:00,138,2023-06-04 23:04:00,4,Mobile App
6582,Rural North,3454,2023-11-29 18:00:00,157,2023-11-29 20:37:00,5,Call
6583,Mobile,311,2024-10-19 21:57:00,173,2024-10-20 00:50:00,3,Website
6584,Huntsville,1737,2024-02-17 15:12:00,78,2024-02-17 16:30:00,5,Mobile App
6585,Montgomery,2451,2024-06-14 02:14:00,144,2024-06-14 04:38:00,2,Call
6586,Mobile,581,2023-06-08 00:49:00,200,2023-06-08 04:09:00,4,Mobile App
6587,Montgomery,880,2024-11-07 09:17:00,23,2024-11-07 09:40:00,3,In-person
6588,Rural North,3093,2023-04-12 01:08:00,242,2023-04-12 05:10:00,3,In-person
6589,Huntsville,2265,2024-10-27 20:39:00,15,2024-10-27 20:54:00,2,Mobile App
